match_id,match_stats
10406604,"[{'name': 'Ball possession', 'home': '34%', 'away': '66%', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 34, 'awayValue': 66, 'renderType': 2, 'key': 'ballPossession'}, {'name': 'Big chances', 'home': '2', 'away': '1', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 2, 'awayValue': 1, 'renderType': 1, 'key': 'bigChanceCreated'}, {'name': 'Total shots', 'home': '7', 'away': '11', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 7, 'awayValue': 11, 'renderType': 1, 'key': 'totalShotsOnGoal'}, {'name': 'Goalkeeper saves', 'home': '2', 'away': '1', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 2, 'awayValue': 1, 'renderType': 1, 'key': 'goalkeeperSaves'}, {'name': 'Corner kicks', 'home': '3', 'away': '7', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 3, 'awayValue': 7, 'renderType': 1, 'key': 'cornerKicks'}, {'name': 'Fouls', 'home': '14', 'away': '12', 'compareCode': 1, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 14, 'awayValue': 12, 'renderType': 1, 'key': 'fouls'}, {'name': 'Passes', 'home': '310', 'away': '601', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 310, 'awayValue': 601, 'renderType': 1, 'key': 'passes'}, {'name': 'Tackles', 'home': '16', 'away': '12', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 16, 'awayValue': 12, 'renderType': 1, 'key': 'totalTackle'}, {'name': 'Free kicks', 'home': '12', 'away': '14', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 12, 'awayValue': 14, 'renderType': 1, 'key': 'freeKicks'}, {'name': 'Yellow cards', 'home': '0', 'away': '2', 'compareCode': 2, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 0, 'awayValue': 2, 'renderType': 1, 'key': 'yellowCards'}]"
10406542,"[{'name': 'Ball possession', 'home': '46%', 'away': '54%', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 46, 'awayValue': 54, 'renderType': 2, 'key': 'ballPossession'}, {'name': 'Big chances', 'home': '1', 'away': '4', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 1, 'awayValue': 4, 'renderType': 1, 'key': 'bigChanceCreated'}, {'name': 'Total shots', 'home': '21', 'away': '13', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 21, 'awayValue': 13, 'renderType': 1, 'key': 'totalShotsOnGoal'}, {'name': 'Goalkeeper saves', 'home': '4', 'away': '4', 'compareCode': 3, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 4, 'awayValue': 4, 'renderType': 1, 'key': 'goalkeeperSaves'}, {'name': 'Corner kicks', 'home': '9', 'away': '4', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 9, 'awayValue': 4, 'renderType': 1, 'key': 'cornerKicks'}, {'name': 'Fouls', 'home': '13', 'away': '9', 'compareCode': 1, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 13, 'awayValue': 9, 'renderType': 1, 'key': 'fouls'}, {'name': 'Passes', 'home': '335', 'away': '412', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 335, 'awayValue': 412, 'renderType': 1, 'key': 'passes'}, {'name': 'Tackles', 'home': '7', 'away': '12', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 7, 'awayValue': 12, 'renderType': 1, 'key': 'totalTackle'}, {'name': 'Free kicks', 'home': '9', 'away': '12', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 9, 'awayValue': 12, 'renderType': 1, 'key': 'freeKicks'}, {'name': 'Yellow cards', 'home': '2', 'away': '3', 'compareCode': 2, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 2, 'awayValue': 3, 'renderType': 1, 'key': 'yellowCards'}]"
10406681,"[{'name': 'Ball possession', 'home': '51%', 'away': '49%', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 51, 'awayValue': 49, 'renderType': 2, 'key': 'ballPossession'}, {'name': 'Big chances', 'home': '3', 'away': '2', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 3, 'awayValue': 2, 'renderType': 1, 'key': 'bigChanceCreated'}, {'name': 'Total shots', 'home': '14', 'away': '10', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 14, 'awayValue': 10, 'renderType': 1, 'key': 'totalShotsOnGoal'}, {'name': 'Goalkeeper saves', 'home': '4', 'away': '2', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 4, 'awayValue': 2, 'renderType': 1, 'key': 'goalkeeperSaves'}, {'name': 'Corner kicks', 'home': '6', 'away': '5', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 6, 'awayValue': 5, 'renderType': 1, 'key': 'cornerKicks'}, {'name': 'Fouls', 'home': '8', 'away': '11', 'compareCode': 2, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 8, 'awayValue': 11, 'renderType': 1, 'key': 'fouls'}, {'name': 'Passes', 'home': '493', 'away': '462', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 493, 'awayValue': 462, 'renderType': 1, 'key': 'passes'}, {'name': 'Tackles', 'home': '12', 'away': '14', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 12, 'awayValue': 14, 'renderType': 1, 'key': 'totalTackle'}, {'name': 'Free kicks', 'home': '10', 'away': '7', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 10, 'awayValue': 7, 'renderType': 1, 'key': 'freeKicks'}, {'name': 'Yellow cards', 'home': '1', 'away': '1', 'compareCode': 3, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 1, 'awayValue': 1, 'renderType': 1, 'key': 'yellowCards'}]"
10406630,"[{'name': 'Ball possession', 'home': '49%', 'away': '51%', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 49, 'awayValue': 51, 'renderType': 2, 'key': 'ballPossession'}, {'name': 'Big chances', 'home': '1', 'away': '4', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 1, 'awayValue': 4, 'renderType': 1, 'key': 'bigChanceCreated'}, {'name': 'Total shots', 'home': '6', 'away': '17', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 6, 'awayValue': 17, 'renderType': 1, 'key': 'totalShotsOnGoal'}, {'name': 'Goalkeeper saves', 'home': '5', 'away': '3', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 5, 'awayValue': 3, 'renderType': 1, 'key': 'goalkeeperSaves'}, {'name': 'Corner kicks', 'home': '5', 'away': '8', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 5, 'awayValue': 8, 'renderType': 1, 'key': 'cornerKicks'}, {'name': 'Fouls', 'home': '7', 'away': '15', 'compareCode': 2, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 7, 'awayValue': 15, 'renderType': 1, 'key': 'fouls'}, {'name': 'Passes', 'home': '348', 'away': '348', 'compareCode': 3, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 348, 'awayValue': 348, 'renderType': 1, 'key': 'passes'}, {'name': 'Tackles', 'home': '17', 'away': '16', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 17, 'awayValue': 16, 'renderType': 1, 'key': 'totalTackle'}, {'name': 'Free kicks', 'home': '14', 'away': '7', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 14, 'awayValue': 7, 'renderType': 1, 'key': 'freeKicks'}, {'name': 'Yellow cards', 'home': '1', 'away': '2', 'compareCode': 2, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 1, 'awayValue': 2, 'renderType': 1, 'key': 'yellowCards'}]"
10406650,"[{'name': 'Ball possession', 'home': '47%', 'away': '53%', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 47, 'awayValue': 53, 'renderType': 2, 'key': 'ballPossession'}, {'name': 'Big chances', 'home': '1', 'away': '0', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 1, 'awayValue': 0, 'renderType': 1, 'key': 'bigChanceCreated'}, {'name': 'Total shots', 'home': '10', 'away': '6', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 10, 'awayValue': 6, 'renderType': 1, 'key': 'totalShotsOnGoal'}, {'name': 'Goalkeeper saves', 'home': '2', 'away': '1', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 2, 'awayValue': 1, 'renderType': 1, 'key': 'goalkeeperSaves'}, {'name': 'Corner kicks', 'home': '4', 'away': '4', 'compareCode': 3, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 4, 'awayValue': 4, 'renderType': 1, 'key': 'cornerKicks'}, {'name': 'Fouls', 'home': '11', 'away': '11', 'compareCode': 3, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 11, 'awayValue': 11, 'renderType': 1, 'key': 'fouls'}, {'name': 'Passes', 'home': '390', 'away': '452', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 390, 'awayValue': 452, 'renderType': 1, 'key': 'passes'}, {'name': 'Tackles', 'home': '20', 'away': '18', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 20, 'awayValue': 18, 'renderType': 1, 'key': 'totalTackle'}, {'name': 'Free kicks', 'home': '11', 'away': '11', 'compareCode': 3, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 11, 'awayValue': 11, 'renderType': 1, 'key': 'freeKicks'}]"
10406540,"[{'name': 'Ball possession', 'home': '61%', 'away': '39%', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 61, 'awayValue': 39, 'renderType': 2, 'key': 'ballPossession'}, {'name': 'Big chances', 'home': '1', 'away': '0', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 1, 'awayValue': 0, 'renderType': 1, 'key': 'bigChanceCreated'}, {'name': 'Total shots', 'home': '10', 'away': '12', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 10, 'awayValue': 12, 'renderType': 1, 'key': 'totalShotsOnGoal'}, {'name': 'Corner kicks', 'home': '9', 'away': '8', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 9, 'awayValue': 8, 'renderType': 1, 'key': 'cornerKicks'}, {'name': 'Fouls', 'home': '8', 'away': '5', 'compareCode': 1, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 8, 'awayValue': 5, 'renderType': 1, 'key': 'fouls'}, {'name': 'Passes', 'home': '482', 'away': '290', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 482, 'awayValue': 290, 'renderType': 1, 'key': 'passes'}, {'name': 'Tackles', 'home': '16', 'away': '11', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 16, 'awayValue': 11, 'renderType': 1, 'key': 'totalTackle'}, {'name': 'Free kicks', 'home': '5', 'away': '8', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 5, 'awayValue': 8, 'renderType': 1, 'key': 'freeKicks'}, {'name': 'Yellow cards', 'home': '1', 'away': '1', 'compareCode': 3, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 1, 'awayValue': 1, 'renderType': 1, 'key': 'yellowCards'}]"
11406670,"[{'name': 'Corner kicks', 'home': '1', 'away': '3', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 1, 'awayValue': 3, 'renderType': 1, 'key': 'cornerKicks'}]"
11423020,"[{'name': 'Corner kicks', 'home': '3', 'away': '3', 'compareCode': 3, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 3, 'awayValue': 3, 'renderType': 1, 'key': 'cornerKicks'}]"
11369510,"[{'name': 'Ball possession', 'home': '64%', 'away': '36%', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 64, 'awayValue': 36, 'renderType': 2, 'key': 'ballPossession'}, {'name': 'Big chances', 'home': '2', 'away': '0', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 2, 'awayValue': 0, 'renderType': 1, 'key': 'bigChanceCreated'}, {'name': 'Total shots', 'home': '16', 'away': '8', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 16, 'awayValue': 8, 'renderType': 1, 'key': 'totalShotsOnGoal'}, {'name': 'Goalkeeper saves', 'home': '1', 'away': '2', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 1, 'awayValue': 2, 'renderType': 1, 'key': 'goalkeeperSaves'}, {'name': 'Corner kicks', 'home': '8', 'away': '4', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 8, 'awayValue': 4, 'renderType': 1, 'key': 'cornerKicks'}, {'name': 'Fouls', 'home': '9', 'away': '8', 'compareCode': 1, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 9, 'awayValue': 8, 'renderType': 1, 'key': 'fouls'}, {'name': 'Passes', 'home': '597', 'away': '335', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 597, 'awayValue': 335, 'renderType': 1, 'key': 'passes'}, {'name': 'Tackles', 'home': '11', 'away': '13', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 11, 'awayValue': 13, 'renderType': 1, 'key': 'totalTackle'}, {'name': 'Free kicks', 'home': '7', 'away': '9', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 7, 'awayValue': 9, 'renderType': 1, 'key': 'freeKicks'}, {'name': 'Yellow cards', 'home': '2', 'away': '2', 'compareCode': 3, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 2, 'awayValue': 2, 'renderType': 1, 'key': 'yellowCards'}]"
11373448,"[{'name': 'Ball possession', 'home': '66%', 'away': '34%', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 66, 'awayValue': 34, 'renderType': 2, 'key': 'ballPossession'}, {'name': 'Big chances', 'home': '1', 'away': '2', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 1, 'awayValue': 2, 'renderType': 1, 'key': 'bigChanceCreated'}, {'name': 'Total shots', 'home': '15', 'away': '14', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 15, 'awayValue': 14, 'renderType': 1, 'key': 'totalShotsOnGoal'}, {'name': 'Goalkeeper saves', 'home': '1', 'away': '4', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 1, 'awayValue': 4, 'renderType': 1, 'key': 'goalkeeperSaves'}, {'name': 'Corner kicks', 'home': '9', 'away': '7', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 9, 'awayValue': 7, 'renderType': 1, 'key': 'cornerKicks'}, {'name': 'Fouls', 'home': '7', 'away': '12', 'compareCode': 2, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 7, 'awayValue': 12, 'renderType': 1, 'key': 'fouls'}, {'name': 'Passes', 'home': '538', 'away': '275', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 538, 'awayValue': 275, 'renderType': 1, 'key': 'passes'}, {'name': 'Tackles', 'home': '20', 'away': '20', 'compareCode': 3, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 20, 'awayValue': 20, 'renderType': 1, 'key': 'totalTackle'}, {'name': 'Free kicks', 'home': '12', 'away': '7', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 12, 'awayValue': 7, 'renderType': 1, 'key': 'freeKicks'}, {'name': 'Yellow cards', 'home': '3', 'away': '2', 'compareCode': 1, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 3, 'awayValue': 2, 'renderType': 1, 'key': 'yellowCards'}]"
11369517,"[{'name': 'Ball possession', 'home': '51%', 'away': '49%', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 51, 'awayValue': 49, 'renderType': 2, 'key': 'ballPossession'}, {'name': 'Big chances', 'home': '0', 'away': '4', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 0, 'awayValue': 4, 'renderType': 1, 'key': 'bigChanceCreated'}, {'name': 'Total shots', 'home': '8', 'away': '16', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 8, 'awayValue': 16, 'renderType': 1, 'key': 'totalShotsOnGoal'}, {'name': 'Goalkeeper saves', 'home': '3', 'away': '1', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 3, 'awayValue': 1, 'renderType': 1, 'key': 'goalkeeperSaves'}, {'name': 'Corner kicks', 'home': '2', 'away': '11', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 2, 'awayValue': 11, 'renderType': 1, 'key': 'cornerKicks'}, {'name': 'Fouls', 'home': '8', 'away': '12', 'compareCode': 2, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 8, 'awayValue': 12, 'renderType': 1, 'key': 'fouls'}, {'name': 'Passes', 'home': '447', 'away': '423', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 447, 'awayValue': 423, 'renderType': 1, 'key': 'passes'}, {'name': 'Tackles', 'home': '21', 'away': '23', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 21, 'awayValue': 23, 'renderType': 1, 'key': 'totalTackle'}, {'name': 'Free kicks', 'home': '12', 'away': '8', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 12, 'awayValue': 8, 'renderType': 1, 'key': 'freeKicks'}, {'name': 'Yellow cards', 'home': '2', 'away': '1', 'compareCode': 1, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 2, 'awayValue': 1, 'renderType': 1, 'key': 'yellowCards'}]"
11369534,"[{'name': 'Ball possession', 'home': '47%', 'away': '53%', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 47, 'awayValue': 53, 'renderType': 2, 'key': 'ballPossession'}, {'name': 'Big chances', 'home': '2', 'away': '0', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 2, 'awayValue': 0, 'renderType': 1, 'key': 'bigChanceCreated'}, {'name': 'Total shots', 'home': '11', 'away': '12', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 11, 'awayValue': 12, 'renderType': 1, 'key': 'totalShotsOnGoal'}, {'name': 'Goalkeeper saves', 'home': '2', 'away': '2', 'compareCode': 3, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 2, 'awayValue': 2, 'renderType': 1, 'key': 'goalkeeperSaves'}, {'name': 'Corner kicks', 'home': '6', 'away': '3', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 6, 'awayValue': 3, 'renderType': 1, 'key': 'cornerKicks'}, {'name': 'Fouls', 'home': '10', 'away': '17', 'compareCode': 2, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 10, 'awayValue': 17, 'renderType': 1, 'key': 'fouls'}, {'name': 'Passes', 'home': '418', 'away': '470', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 418, 'awayValue': 470, 'renderType': 1, 'key': 'passes'}, {'name': 'Tackles', 'home': '26', 'away': '15', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 26, 'awayValue': 15, 'renderType': 1, 'key': 'totalTackle'}, {'name': 'Free kicks', 'home': '16', 'away': '10', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 16, 'awayValue': 10, 'renderType': 1, 'key': 'freeKicks'}, {'name': 'Yellow cards', 'home': '2', 'away': '1', 'compareCode': 1, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 2, 'awayValue': 1, 'renderType': 1, 'key': 'yellowCards'}]"
11369546,"[{'name': 'Ball possession', 'home': '40%', 'away': '60%', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 40, 'awayValue': 60, 'renderType': 2, 'key': 'ballPossession'}, {'name': 'Big chances', 'home': '3', 'away': '4', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 3, 'awayValue': 4, 'renderType': 1, 'key': 'bigChanceCreated'}, {'name': 'Total shots', 'home': '14', 'away': '17', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 14, 'awayValue': 17, 'renderType': 1, 'key': 'totalShotsOnGoal'}, {'name': 'Goalkeeper saves', 'home': '2', 'away': '3', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 2, 'awayValue': 3, 'renderType': 1, 'key': 'goalkeeperSaves'}, {'name': 'Corner kicks', 'home': '4', 'away': '5', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 4, 'awayValue': 5, 'renderType': 1, 'key': 'cornerKicks'}, {'name': 'Fouls', 'home': '14', 'away': '10', 'compareCode': 1, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 14, 'awayValue': 10, 'renderType': 1, 'key': 'fouls'}, {'name': 'Passes', 'home': '297', 'away': '445', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 297, 'awayValue': 445, 'renderType': 1, 'key': 'passes'}, {'name': 'Tackles', 'home': '19', 'away': '22', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 19, 'awayValue': 22, 'renderType': 1, 'key': 'totalTackle'}, {'name': 'Free kicks', 'home': '10', 'away': '14', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 10, 'awayValue': 14, 'renderType': 1, 'key': 'freeKicks'}, {'name': 'Yellow cards', 'home': '1', 'away': '2', 'compareCode': 2, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 1, 'awayValue': 2, 'renderType': 1, 'key': 'yellowCards'}]"
11369556,"[{'name': 'Ball possession', 'home': '60%', 'away': '40%', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 60, 'awayValue': 40, 'renderType': 2, 'key': 'ballPossession'}, {'name': 'Big chances', 'home': '5', 'away': '0', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 5, 'awayValue': 0, 'renderType': 1, 'key': 'bigChanceCreated'}, {'name': 'Total shots', 'home': '17', 'away': '12', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 17, 'awayValue': 12, 'renderType': 1, 'key': 'totalShotsOnGoal'}, {'name': 'Goalkeeper saves', 'home': '3', 'away': '4', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 3, 'awayValue': 4, 'renderType': 1, 'key': 'goalkeeperSaves'}, {'name': 'Corner kicks', 'home': '11', 'away': '3', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 11, 'awayValue': 3, 'renderType': 1, 'key': 'cornerKicks'}, {'name': 'Fouls', 'home': '6', 'away': '8', 'compareCode': 2, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 6, 'awayValue': 8, 'renderType': 1, 'key': 'fouls'}, {'name': 'Passes', 'home': '654', 'away': '434', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 654, 'awayValue': 434, 'renderType': 1, 'key': 'passes'}, {'name': 'Tackles', 'home': '10', 'away': '10', 'compareCode': 3, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 10, 'awayValue': 10, 'renderType': 1, 'key': 'totalTackle'}, {'name': 'Free kicks', 'home': '8', 'away': '5', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 8, 'awayValue': 5, 'renderType': 1, 'key': 'freeKicks'}, {'name': 'Yellow cards', 'home': '3', 'away': '3', 'compareCode': 3, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 3, 'awayValue': 3, 'renderType': 1, 'key': 'yellowCards'}]"
11523752,"[{'name': 'Ball possession', 'home': '31%', 'away': '69%', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 31, 'awayValue': 69, 'renderType': 2, 'key': 'ballPossession'}, {'name': 'Big chances', 'home': '0', 'away': '2', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 0, 'awayValue': 2, 'renderType': 1, 'key': 'bigChanceCreated'}, {'name': 'Total shots', 'home': '9', 'away': '10', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 9, 'awayValue': 10, 'renderType': 1, 'key': 'totalShotsOnGoal'}, {'name': 'Goalkeeper saves', 'home': '1', 'away': '3', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 1, 'awayValue': 3, 'renderType': 1, 'key': 'goalkeeperSaves'}, {'name': 'Corner kicks', 'home': '2', 'away': '8', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 2, 'awayValue': 8, 'renderType': 1, 'key': 'cornerKicks'}, {'name': 'Fouls', 'home': '13', 'away': '10', 'compareCode': 1, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 13, 'awayValue': 10, 'renderType': 1, 'key': 'fouls'}, {'name': 'Passes', 'home': '348', 'away': '761', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 348, 'awayValue': 761, 'renderType': 1, 'key': 'passes'}, {'name': 'Tackles', 'home': '23', 'away': '13', 'compareCode': 1, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 23, 'awayValue': 13, 'renderType': 1, 'key': 'totalTackle'}, {'name': 'Free kicks', 'home': '10', 'away': '13', 'compareCode': 2, 'statisticsType': 'positive', 'valueType': 'event', 'homeValue': 10, 'awayValue': 13, 'renderType': 1, 'key': 'freeKicks'}, {'name': 'Yellow cards', 'home': '3', 'away': '1', 'compareCode': 1, 'statisticsType': 'negative', 'valueType': 'event', 'homeValue': 3, 'awayValue': 1, 'renderType': 1, 'key': 'yellowCards'}]"
